date,STATE,Abnormal_Weather,State_Partisan_Learning,google_search_climate,google_search_hoax
5/1/2009,NEVADA,0,Competitive,8,0
6/1/2009,NEVADA,0,Competitive,4,0
7/1/2009,NEVADA,0,Competitive,9,0
8/1/2009,NEVADA,0,Competitive,6,0
9/1/2009,NEVADA,0,Competitive,15,0
10/1/2009,NEVADA,1,Competitive,16,0
11/1/2009,NEVADA,0,Competitive,16,0
12/1/2009,NEVADA,0,Competitive,23,100
1/1/2010,NEVADA,0,Competitive,12,0
2/1/2010,NEVADA,0,Competitive,12,0
3/1/2010,NEVADA,0,Competitive,21,0
4/1/2010,NEVADA,0,Competitive,16,0
5/1/2010,NEVADA,0,Competitive,14,49
6/1/2010,NEVADA,0,Competitive,7,0
7/1/2010,NEVADA,0,Competitive,9,0
8/1/2010,NEVADA,0,Competitive,7,0
9/1/2010,NEVADA,0,Competitive,9,0
10/1/2010,NEVADA,1,Competitive,11,0
11/1/2010,NEVADA,0,Competitive,12,0
12/1/2010,NEVADA,3,Competitive,6,0
1/1/2011,NEVADA,0,Competitive,5,0
2/1/2011,NEVADA,0,Competitive,7,30
3/1/2011,NEVADA,0,Competitive,7,0
4/1/2011,NEVADA,0,Competitive,12,0
5/1/2011,NEVADA,0,Competitive,9,0
6/1/2011,NEVADA,0,Competitive,8,0
7/1/2011,NEVADA,1,Competitive,5,0
8/1/2011,NEVADA,0,Competitive,8,0
9/1/2011,NEVADA,1,Competitive,14,27
10/1/2011,NEVADA,0,Competitive,6,0
11/1/2011,NEVADA,0,Competitive,13,24
12/1/2011,NEVADA,0,Competitive,5,0
1/1/2012,NEVADA,1,Competitive,7,0
2/1/2012,NEVADA,0,Competitive,13,0
3/1/2012,NEVADA,0,Competitive,14,0
4/1/2012,NEVADA,0,Competitive,11,23
5/1/2012,NEVADA,0,Competitive,7,0
6/1/2012,NEVADA,0,Competitive,3,0
7/1/2012,NEVADA,3,Competitive,6,0
8/1/2012,NEVADA,3,Competitive,8,0
9/1/2012,NEVADA,1,Competitive,5,0
10/1/2012,NEVADA,1,Competitive,9,0
11/1/2012,NEVADA,0,Competitive,12,0
12/1/2012,NEVADA,0,Competitive,7,21
1/1/2013,NEVADA,0,Competitive,7,0
2/1/2013,NEVADA,0,Competitive,5,0
3/1/2013,NEVADA,0,Competitive,12,19
4/1/2013,NEVADA,0,Competitive,13,18
5/1/2013,NEVADA,0,Competitive,10,0
6/1/2013,NEVADA,1,Competitive,5,0
7/1/2013,NEVADA,5,Competitive,2,0
8/1/2013,NEVADA,2,Competitive,4,0
9/1/2013,NEVADA,2,Competitive,8,12
10/1/2013,NEVADA,0,Competitive,5,0
11/1/2013,NEVADA,0,Competitive,7,13
12/1/2013,NEVADA,0,Competitive,8,0
1/1/2014,NEVADA,0,Competitive,5,0
2/1/2014,NEVADA,0,Competitive,11,0
3/1/2014,NEVADA,0,Competitive,14,0
4/1/2014,NEVADA,0,Competitive,11,12
5/1/2014,NEVADA,0,Competitive,17,0
6/1/2014,NEVADA,0,Competitive,5,0
7/1/2014,NEVADA,4,Competitive,6,0
8/1/2014,NEVADA,7,Competitive,7,0
9/1/2014,NEVADA,4,Competitive,8,0
10/1/2014,NEVADA,0,Competitive,11,0
11/1/2014,NEVADA,0,Competitive,12,0
12/1/2014,NEVADA,0,Competitive,4,0
1/1/2015,NEVADA,0,Competitive,10,0
2/1/2015,NEVADA,0,Competitive,8,0
3/1/2015,NEVADA,0,Competitive,14,15
4/1/2015,NEVADA,0,Competitive,15,15
5/1/2015,NEVADA,0,Competitive,12,0
6/1/2015,NEVADA,1,Competitive,10,0
7/1/2015,NEVADA,3,Competitive,7,0
8/1/2015,NEVADA,1,Competitive,6,0
9/1/2015,NEVADA,1,Competitive,14,0
10/1/2015,NEVADA,3,Competitive,16,13
11/1/2015,NEVADA,0,Competitive,18,0
12/1/2015,NEVADA,0,Competitive,18,26
1/1/2016,NEVADA,0,Competitive,15,11
2/1/2016,NEVADA,0,Competitive,24,0
3/1/2016,NEVADA,0,Competitive,19,0
4/1/2016,NEVADA,1,Competitive,19,12
5/1/2016,NEVADA,1,Competitive,17,0
6/1/2016,NEVADA,0,Competitive,6,12
7/1/2016,NEVADA,1,Competitive,8,12
8/1/2016,NEVADA,2,Competitive,4,11
9/1/2016,NEVADA,0,Competitive,12,22
10/1/2016,NEVADA,0,Competitive,19,10
11/1/2016,NEVADA,0,Competitive,21,11
12/1/2016,NEVADA,0,Competitive,17,10
1/1/2017,NEVADA,1,Competitive,23,19
2/1/2017,NEVADA,0,Competitive,29,0
3/1/2017,NEVADA,0,Competitive,22,9
4/1/2017,NEVADA,0,Competitive,19,10
5/1/2017,NEVADA,0,Competitive,16,20
6/1/2017,NEVADA,0,Competitive,27,10
7/1/2017,NEVADA,1,Competitive,6,0
8/1/2017,NEVADA,2,Competitive,11,9
9/1/2017,NEVADA,1,Competitive,24,8
10/1/2017,NEVADA,0,Competitive,14,0
11/1/2017,NEVADA,0,Competitive,15,0
12/1/2017,NEVADA,0,Competitive,14,0
1/1/2004,NEW.HAMPSHIRE,0,Competitive,23,0
2/1/2004,NEW.HAMPSHIRE,0,Competitive,23,0
3/1/2004,NEW.HAMPSHIRE,0,Competitive,0,0
4/1/2004,NEW.HAMPSHIRE,0,Competitive,0,0
5/1/2004,NEW.HAMPSHIRE,0,Competitive,31,0
6/1/2004,NEW.HAMPSHIRE,0,Competitive,0,0
7/1/2004,NEW.HAMPSHIRE,0,Competitive,23,0
8/1/2004,NEW.HAMPSHIRE,0,Competitive,21,0
9/1/2004,NEW.HAMPSHIRE,0,Competitive,0,0
10/1/2004,NEW.HAMPSHIRE,0,Competitive,37,0
11/1/2004,NEW.HAMPSHIRE,0,Competitive,57,0
12/1/2004,NEW.HAMPSHIRE,0,Competitive,50,0
1/1/2005,NEW.HAMPSHIRE,0,Competitive,0,0
2/1/2005,NEW.HAMPSHIRE,0,Competitive,32,0
3/1/2005,NEW.HAMPSHIRE,0,Competitive,0,0
4/1/2005,NEW.HAMPSHIRE,2,Competitive,0,0
5/1/2005,NEW.HAMPSHIRE,0,Competitive,20,0
6/1/2005,NEW.HAMPSHIRE,0,Competitive,28,0
7/1/2005,NEW.HAMPSHIRE,1,Competitive,0,0
8/1/2005,NEW.HAMPSHIRE,0,Competitive,13,0
9/1/2005,NEW.HAMPSHIRE,0,Competitive,12,0
10/1/2005,NEW.HAMPSHIRE,0,Competitive,21,0
11/1/2005,NEW.HAMPSHIRE,0,Competitive,11,0
12/1/2005,NEW.HAMPSHIRE,0,Competitive,0,0
1/1/2006,NEW.HAMPSHIRE,0,Competitive,0,0
2/1/2006,NEW.HAMPSHIRE,0,Competitive,19,0
3/1/2006,NEW.HAMPSHIRE,0,Competitive,18,0
4/1/2006,NEW.HAMPSHIRE,0,Competitive,23,0
5/1/2006,NEW.HAMPSHIRE,0,Competitive,17,0
6/1/2006,NEW.HAMPSHIRE,1,Competitive,14,0
7/1/2006,NEW.HAMPSHIRE,2,Competitive,0,0
8/1/2006,NEW.HAMPSHIRE,0,Competitive,9,0
9/1/2006,NEW.HAMPSHIRE,0,Competitive,8,0
10/1/2006,NEW.HAMPSHIRE,0,Competitive,15,0
11/1/2006,NEW.HAMPSHIRE,1,Competitive,30,0
12/1/2006,NEW.HAMPSHIRE,0,Competitive,20,0
1/1/2007,NEW.HAMPSHIRE,0,Competitive,22,0
2/1/2007,NEW.HAMPSHIRE,0,Competitive,26,0
3/1/2007,NEW.HAMPSHIRE,0,Competitive,27,0
4/1/2007,NEW.HAMPSHIRE,5,Competitive,17,0
5/1/2007,NEW.HAMPSHIRE,0,Competitive,40,0
6/1/2007,NEW.HAMPSHIRE,0,Competitive,16,0
7/1/2007,NEW.HAMPSHIRE,0,Competitive,21,0
8/1/2007,NEW.HAMPSHIRE,0,Competitive,14,0
9/1/2007,NEW.HAMPSHIRE,0,Competitive,17,0
10/1/2007,NEW.HAMPSHIRE,0,Competitive,24,0
11/1/2007,NEW.HAMPSHIRE,0,Competitive,39,0
12/1/2007,NEW.HAMPSHIRE,0,Competitive,22,0
1/1/2008,NEW.HAMPSHIRE,0,Competitive,22,0
2/1/2008,NEW.HAMPSHIRE,0,Competitive,6,0
3/1/2008,NEW.HAMPSHIRE,0,Competitive,22,0
4/1/2008,NEW.HAMPSHIRE,1,Competitive,16,0
5/1/2008,NEW.HAMPSHIRE,0,Competitive,22,0
6/1/2008,NEW.HAMPSHIRE,0,Competitive,15,0
7/1/2008,NEW.HAMPSHIRE,0,Competitive,9,0
8/1/2008,NEW.HAMPSHIRE,4,Competitive,15,0
9/1/2008,NEW.HAMPSHIRE,1,Competitive,30,0
10/1/2008,NEW.HAMPSHIRE,0,Competitive,30,0
11/1/2008,NEW.HAMPSHIRE,0,Competitive,11,0
12/1/2008,NEW.HAMPSHIRE,0,Competitive,8,0
1/1/2009,NEW.HAMPSHIRE,0,Competitive,20,0
2/1/2009,NEW.HAMPSHIRE,0,Competitive,16,0
3/1/2009,NEW.HAMPSHIRE,0,Competitive,19,0
4/1/2009,NEW.HAMPSHIRE,0,Competitive,17,0
5/1/2009,NEW.HAMPSHIRE,0,Competitive,15,0
6/1/2009,NEW.HAMPSHIRE,0,Competitive,5,0
7/1/2009,NEW.HAMPSHIRE,0,Competitive,15,0
8/1/2009,NEW.HAMPSHIRE,1,Competitive,13,0
9/1/2009,NEW.HAMPSHIRE,0,Competitive,12,0
10/1/2009,NEW.HAMPSHIRE,0,Competitive,26,0
11/1/2009,NEW.HAMPSHIRE,0,Competitive,31,0
12/1/2009,NEW.HAMPSHIRE,0,Competitive,44,0
1/1/2010,NEW.HAMPSHIRE,0,Competitive,20,0
2/1/2010,NEW.HAMPSHIRE,2,Competitive,18,0
3/1/2010,NEW.HAMPSHIRE,2,Competitive,35,0
4/1/2010,NEW.HAMPSHIRE,0,Competitive,30,0
5/1/2010,NEW.HAMPSHIRE,0,Competitive,37,0
6/1/2010,NEW.HAMPSHIRE,0,Competitive,17,0
7/1/2010,NEW.HAMPSHIRE,0,Competitive,14,0
8/1/2010,NEW.HAMPSHIRE,0,Competitive,7,0
9/1/2010,NEW.HAMPSHIRE,0,Competitive,15,0
10/1/2010,NEW.HAMPSHIRE,1,Competitive,26,0
11/1/2010,NEW.HAMPSHIRE,0,Competitive,12,0
12/1/2010,NEW.HAMPSHIRE,0,Competitive,26,0
1/1/2011,NEW.HAMPSHIRE,0,Competitive,7,0
2/1/2011,NEW.HAMPSHIRE,0,Competitive,16,0
3/1/2011,NEW.HAMPSHIRE,1,Competitive,23,0
4/1/2011,NEW.HAMPSHIRE,2,Competitive,21,0
5/1/2011,NEW.HAMPSHIRE,1,Competitive,21,0
6/1/2011,NEW.HAMPSHIRE,0,Competitive,16,0
7/1/2011,NEW.HAMPSHIRE,0,Competitive,10,0
8/1/2011,NEW.HAMPSHIRE,9,Competitive,11,0
9/1/2011,NEW.HAMPSHIRE,0,Competitive,14,0
10/1/2011,NEW.HAMPSHIRE,0,Competitive,19,0
11/1/2011,NEW.HAMPSHIRE,0,Competitive,28,0
12/1/2011,NEW.HAMPSHIRE,0,Competitive,19,0
1/1/2012,NEW.HAMPSHIRE,0,Competitive,14,0
2/1/2012,NEW.HAMPSHIRE,0,Competitive,20,0
3/1/2012,NEW.HAMPSHIRE,0,Competitive,14,0
4/1/2012,NEW.HAMPSHIRE,0,Competitive,12,0
5/1/2012,NEW.HAMPSHIRE,1,Competitive,11,0
6/1/2012,NEW.HAMPSHIRE,0,Competitive,13,0
7/1/2012,NEW.HAMPSHIRE,0,Competitive,14,0
8/1/2012,NEW.HAMPSHIRE,1,Competitive,10,0
9/1/2012,NEW.HAMPSHIRE,0,Competitive,11,0
10/1/2012,NEW.HAMPSHIRE,0,Competitive,27,0
11/1/2012,NEW.HAMPSHIRE,0,Competitive,31,0
12/1/2012,NEW.HAMPSHIRE,0,Competitive,28,0
1/1/2013,NEW.HAMPSHIRE,0,Competitive,18,0
2/1/2013,NEW.HAMPSHIRE,1,Competitive,22,0
3/1/2013,NEW.HAMPSHIRE,0,Competitive,23,0
4/1/2013,NEW.HAMPSHIRE,0,Competitive,30,0
5/1/2013,NEW.HAMPSHIRE,0,Competitive,22,0
6/1/2013,NEW.HAMPSHIRE,1,Competitive,15,0
7/1/2013,NEW.HAMPSHIRE,0,Competitive,8,0
8/1/2013,NEW.HAMPSHIRE,1,Competitive,10,0
9/1/2013,NEW.HAMPSHIRE,2,Competitive,18,0
10/1/2013,NEW.HAMPSHIRE,0,Competitive,22,0
11/1/2013,NEW.HAMPSHIRE,0,Competitive,21,0
12/1/2013,NEW.HAMPSHIRE,0,Competitive,17,0
1/1/2014,NEW.HAMPSHIRE,1,Competitive,19,0
2/1/2014,NEW.HAMPSHIRE,0,Competitive,21,0
3/1/2014,NEW.HAMPSHIRE,0,Competitive,25,0
4/1/2014,NEW.HAMPSHIRE,3,Competitive,28,0
5/1/2014,NEW.HAMPSHIRE,0,Competitive,44,0
6/1/2014,NEW.HAMPSHIRE,1,Competitive,19,0
7/1/2014,NEW.HAMPSHIRE,0,Competitive,17,0
8/1/2014,NEW.HAMPSHIRE,0,Competitive,19,0
9/1/2014,NEW.HAMPSHIRE,0,Competitive,33,0
10/1/2014,NEW.HAMPSHIRE,1,Competitive,18,0
11/1/2014,NEW.HAMPSHIRE,0,Competitive,27,0
12/1/2014,NEW.HAMPSHIRE,0,Competitive,22,0
1/1/2015,NEW.HAMPSHIRE,0,Competitive,24,0
2/1/2015,NEW.HAMPSHIRE,0,Competitive,28,0
3/1/2015,NEW.HAMPSHIRE,0,Competitive,34,0
4/1/2015,NEW.HAMPSHIRE,0,Competitive,34,0
5/1/2015,NEW.HAMPSHIRE,0,Competitive,39,0
6/1/2015,NEW.HAMPSHIRE,0,Competitive,26,0
7/1/2015,NEW.HAMPSHIRE,0,Competitive,21,0
8/1/2015,NEW.HAMPSHIRE,1,Competitive,14,0
9/1/2015,NEW.HAMPSHIRE,0,Competitive,29,0
10/1/2015,NEW.HAMPSHIRE,0,Competitive,24,0
11/1/2015,NEW.HAMPSHIRE,0,Competitive,47,0
12/1/2015,NEW.HAMPSHIRE,0,Competitive,45,0
1/1/2016,NEW.HAMPSHIRE,0,Competitive,31,0
2/1/2016,NEW.HAMPSHIRE,0,Competitive,31,0
3/1/2016,NEW.HAMPSHIRE,0,Competitive,29,0
4/1/2016,NEW.HAMPSHIRE,0,Competitive,36,0
5/1/2016,NEW.HAMPSHIRE,0,Competitive,28,0
6/1/2016,NEW.HAMPSHIRE,0,Competitive,20,0
7/1/2016,NEW.HAMPSHIRE,0,Competitive,12,0
8/1/2016,NEW.HAMPSHIRE,0,Competitive,13,0
9/1/2016,NEW.HAMPSHIRE,0,Competitive,21,0
10/1/2016,NEW.HAMPSHIRE,1,Competitive,32,0
11/1/2016,NEW.HAMPSHIRE,0,Competitive,44,0
12/1/2016,NEW.HAMPSHIRE,0,Competitive,36,0
1/1/2017,NEW.HAMPSHIRE,0,Competitive,40,0
2/1/2017,NEW.HAMPSHIRE,0,Competitive,29,0
3/1/2017,NEW.HAMPSHIRE,0,Competitive,47,0
4/1/2017,NEW.HAMPSHIRE,1,Competitive,47,0
5/1/2017,NEW.HAMPSHIRE,0,Competitive,32,0
6/1/2017,NEW.HAMPSHIRE,0,Competitive,47,0
7/1/2017,NEW.HAMPSHIRE,2,Competitive,18,0
8/1/2017,NEW.HAMPSHIRE,0,Competitive,18,0
9/1/2017,NEW.HAMPSHIRE,0,Competitive,27,0
10/1/2017,NEW.HAMPSHIRE,4,Competitive,32,0
11/1/2017,NEW.HAMPSHIRE,1,Competitive,28,0
12/1/2017,NEW.HAMPSHIRE,0,Competitive,23,0
1/1/2004,NEW.JERSEY,0,Liberal,3,0
2/1/2004,NEW.JERSEY,0,Liberal,6,0
3/1/2004,NEW.JERSEY,0,Liberal,5,0
4/1/2004,NEW.JERSEY,0,Liberal,3,0
5/1/2004,NEW.JERSEY,0,Liberal,5,0
6/1/2004,NEW.JERSEY,0,Liberal,3,0
7/1/2004,NEW.JERSEY,1,Liberal,3,0
8/1/2004,NEW.JERSEY,0,Liberal,0,0
9/1/2004,NEW.JERSEY,1,Liberal,4,0
10/1/2004,NEW.JERSEY,0,Liberal,6,0
11/1/2004,NEW.JERSEY,0,Liberal,9,0
12/1/2004,NEW.JERSEY,0,Liberal,3,0
1/1/2005,NEW.JERSEY,0,Liberal,2,0
2/1/2005,NEW.JERSEY,0,Liberal,5,0
3/1/2005,NEW.JERSEY,2,Liberal,3,0
4/1/2005,NEW.JERSEY,2,Liberal,5,0
5/1/2005,NEW.JERSEY,1,Liberal,4,0
6/1/2005,NEW.JERSEY,2,Liberal,3,0
7/1/2005,NEW.JERSEY,5,Liberal,4,0
8/1/2005,NEW.JERSEY,2,Liberal,2,0
9/1/2005,NEW.JERSEY,4,Liberal,3,0
10/1/2005,NEW.JERSEY,7,Liberal,5,0
11/1/2005,NEW.JERSEY,0,Liberal,4,0
12/1/2005,NEW.JERSEY,0,Liberal,2,0
1/1/2006,NEW.JERSEY,0,Liberal,3,0
2/1/2006,NEW.JERSEY,0,Liberal,4,46
3/1/2006,NEW.JERSEY,0,Liberal,3,0
4/1/2006,NEW.JERSEY,0,Liberal,3,0
5/1/2006,NEW.JERSEY,0,Liberal,4,0
6/1/2006,NEW.JERSEY,1,Liberal,5,0
7/1/2006,NEW.JERSEY,1,Liberal,2,0
8/1/2006,NEW.JERSEY,1,Liberal,1,0
9/1/2006,NEW.JERSEY,3,Liberal,3,0
10/1/2006,NEW.JERSEY,1,Liberal,4,0
11/1/2006,NEW.JERSEY,3,Liberal,5,0
12/1/2006,NEW.JERSEY,0,Liberal,4,0
1/1/2007,NEW.JERSEY,3,Liberal,6,0
2/1/2007,NEW.JERSEY,0,Liberal,10,0
3/1/2007,NEW.JERSEY,2,Liberal,7,0
4/1/2007,NEW.JERSEY,7,Liberal,12,0
5/1/2007,NEW.JERSEY,0,Liberal,7,0
6/1/2007,NEW.JERSEY,5,Liberal,3,0
7/1/2007,NEW.JERSEY,5,Liberal,6,0
8/1/2007,NEW.JERSEY,5,Liberal,5,0
9/1/2007,NEW.JERSEY,0,Liberal,7,0
10/1/2007,NEW.JERSEY,0,Liberal,6,0
11/1/2007,NEW.JERSEY,0,Liberal,8,0
12/1/2007,NEW.JERSEY,1,Liberal,6,0
1/1/2008,NEW.JERSEY,0,Liberal,5,0
2/1/2008,NEW.JERSEY,1,Liberal,6,0
3/1/2008,NEW.JERSEY,0,Liberal,6,0
4/1/2008,NEW.JERSEY,0,Liberal,10,18
5/1/2008,NEW.JERSEY,0,Liberal,7,0
6/1/2008,NEW.JERSEY,2,Liberal,5,0
7/1/2008,NEW.JERSEY,8,Liberal,5,0
8/1/2008,NEW.JERSEY,4,Liberal,3,0
9/1/2008,NEW.JERSEY,10,Liberal,7,0
10/1/2008,NEW.JERSEY,0,Liberal,11,0
11/1/2008,NEW.JERSEY,0,Liberal,5,17
12/1/2008,NEW.JERSEY,1,Liberal,9,0
1/1/2009,NEW.JERSEY,0,Liberal,8,0
2/1/2009,NEW.JERSEY,0,Liberal,7,0
3/1/2009,NEW.JERSEY,0,Liberal,8,0
4/1/2009,NEW.JERSEY,0,Liberal,9,16
5/1/2009,NEW.JERSEY,1,Liberal,7,0
6/1/2009,NEW.JERSEY,2,Liberal,10,0
7/1/2009,NEW.JERSEY,2,Liberal,6,0
8/1/2009,NEW.JERSEY,7,Liberal,6,0
9/1/2009,NEW.JERSEY,1,Liberal,8,0
10/1/2009,NEW.JERSEY,0,Liberal,13,14
11/1/2009,NEW.JERSEY,0,Liberal,15,22
12/1/2009,NEW.JERSEY,5,Liberal,20,0
1/1/2010,NEW.JERSEY,1,Liberal,9,27
2/1/2010,NEW.JERSEY,3,Liberal,10,13
3/1/2010,NEW.JERSEY,9,Liberal,7,0
4/1/2010,NEW.JERSEY,0,Liberal,8,13
5/1/2010,NEW.JERSEY,1,Liberal,6,0
6/1/2010,NEW.JERSEY,5,Liberal,5,0
7/1/2010,NEW.JERSEY,6,Liberal,5,0
8/1/2010,NEW.JERSEY,2,Liberal,2,0
9/1/2010,NEW.JERSEY,5,Liberal,5,0
10/1/2010,NEW.JERSEY,4,Liberal,9,0
11/1/2010,NEW.JERSEY,1,Liberal,8,0
12/1/2010,NEW.JERSEY,1,Liberal,7,0
1/1/2011,NEW.JERSEY,0,Liberal,6,10
2/1/2011,NEW.JERSEY,0,Liberal,7,10
3/1/2011,NEW.JERSEY,5,Liberal,5,0
4/1/2011,NEW.JERSEY,0,Liberal,6,0
5/1/2011,NEW.JERSEY,1,Liberal,5,10
6/1/2011,NEW.JERSEY,5,Liberal,5,0
7/1/2011,NEW.JERSEY,4,Liberal,4,10
8/1/2011,NEW.JERSEY,13,Liberal,2,0
9/1/2011,NEW.JERSEY,4,Liberal,5,9
10/1/2011,NEW.JERSEY,0,Liberal,7,9
11/1/2011,NEW.JERSEY,1,Liberal,5,9
12/1/2011,NEW.JERSEY,0,Liberal,8,0
1/1/2012,NEW.JERSEY,0,Liberal,6,8
2/1/2012,NEW.JERSEY,0,Liberal,6,0
3/1/2012,NEW.JERSEY,0,Liberal,6,8
4/1/2012,NEW.JERSEY,0,Liberal,8,0
5/1/2012,NEW.JERSEY,1,Liberal,7,8
6/1/2012,NEW.JERSEY,6,Liberal,6,0
7/1/2012,NEW.JERSEY,11,Liberal,4,0
8/1/2012,NEW.JERSEY,2,Liberal,4,0
9/1/2012,NEW.JERSEY,0,Liberal,5,0
10/1/2012,NEW.JERSEY,1,Liberal,9,8
11/1/2012,NEW.JERSEY,0,Liberal,10,0
12/1/2012,NEW.JERSEY,0,Liberal,6,0
1/1/2013,NEW.JERSEY,1,Liberal,7,0
2/1/2013,NEW.JERSEY,0,Liberal,6,0
3/1/2013,NEW.JERSEY,0,Liberal,7,0
4/1/2013,NEW.JERSEY,0,Liberal,10,7
5/1/2013,NEW.JERSEY,0,Liberal,10,7
6/1/2013,NEW.JERSEY,6,Liberal,7,0
7/1/2013,NEW.JERSEY,9,Liberal,4,0
8/1/2013,NEW.JERSEY,2,Liberal,5,0
9/1/2013,NEW.JERSEY,4,Liberal,6,0
10/1/2013,NEW.JERSEY,0,Liberal,6,5
11/1/2013,NEW.JERSEY,0,Liberal,8,12
12/1/2013,NEW.JERSEY,0,Liberal,7,6
1/1/2014,NEW.JERSEY,0,Liberal,7,11
2/1/2014,NEW.JERSEY,0,Liberal,9,0
3/1/2014,NEW.JERSEY,2,Liberal,8,11
4/1/2014,NEW.JERSEY,4,Liberal,11,6
5/1/2014,NEW.JERSEY,3,Liberal,14,6
6/1/2014,NEW.JERSEY,3,Liberal,9,0
7/1/2014,NEW.JERSEY,5,Liberal,3,0
8/1/2014,NEW.JERSEY,1,Liberal,5,14
9/1/2014,NEW.JERSEY,0,Liberal,16,13
10/1/2014,NEW.JERSEY,0,Liberal,9,7
11/1/2014,NEW.JERSEY,0,Liberal,13,7
12/1/2014,NEW.JERSEY,2,Liberal,9,14
1/1/2015,NEW.JERSEY,0,Liberal,11,13
2/1/2015,NEW.JERSEY,0,Liberal,10,7
3/1/2015,NEW.JERSEY,0,Liberal,11,7
4/1/2015,NEW.JERSEY,1,Liberal,15,10
5/1/2015,NEW.JERSEY,2,Liberal,13,7
6/1/2015,NEW.JERSEY,1,Liberal,11,7
7/1/2015,NEW.JERSEY,4,Liberal,8,0
8/1/2015,NEW.JERSEY,0,Liberal,5,0
9/1/2015,NEW.JERSEY,3,Liberal,11,10
10/1/2015,NEW.JERSEY,1,Liberal,13,6
11/1/2015,NEW.JERSEY,1,Liberal,19,16
12/1/2015,NEW.JERSEY,2,Liberal,25,18
1/1/2016,NEW.JERSEY,1,Liberal,11,15
2/1/2016,NEW.JERSEY,0,Liberal,15,0
3/1/2016,NEW.JERSEY,0,Liberal,15,0
4/1/2016,NEW.JERSEY,0,Liberal,16,8
5/1/2016,NEW.JERSEY,0,Liberal,15,10
6/1/2016,NEW.JERSEY,1,Liberal,9,5
7/1/2016,NEW.JERSEY,15,Liberal,6,0
8/1/2016,NEW.JERSEY,2,Liberal,5,11
9/1/2016,NEW.JERSEY,3,Liberal,11,10
10/1/2016,NEW.JERSEY,0,Liberal,16,15
11/1/2016,NEW.JERSEY,1,Liberal,23,39
12/1/2016,NEW.JERSEY,0,Liberal,23,16
1/1/2017,NEW.JERSEY,0,Liberal,24,13
2/1/2017,NEW.JERSEY,0,Liberal,20,24
3/1/2017,NEW.JERSEY,0,Liberal,20,12
4/1/2017,NEW.JERSEY,0,Liberal,21,11
5/1/2017,NEW.JERSEY,3,Liberal,20,11
6/1/2017,NEW.JERSEY,1,Liberal,28,40
7/1/2017,NEW.JERSEY,13,Liberal,8,5
8/1/2017,NEW.JERSEY,6,Liberal,8,11
9/1/2017,NEW.JERSEY,0,Liberal,17,11
10/1/2017,NEW.JERSEY,2,Liberal,13,4
11/1/2017,NEW.JERSEY,0,Liberal,14,0
12/1/2017,NEW.JERSEY,0,Liberal,14,0
1/1/2004,NEW.MEXICO,0,Liberal,0,0
2/1/2004,NEW.MEXICO,0,Liberal,69,0
3/1/2004,NEW.MEXICO,0,Liberal,45,0
4/1/2004,NEW.MEXICO,0,Liberal,0,0
5/1/2004,NEW.MEXICO,0,Liberal,47,0
6/1/2004,NEW.MEXICO,0,Liberal,0,0
7/1/2004,NEW.MEXICO,0,Liberal,33,0
8/1/2004,NEW.MEXICO,0,Liberal,30,0
9/1/2004,NEW.MEXICO,0,Liberal,0,0
10/1/2004,NEW.MEXICO,0,Liberal,28,0
11/1/2004,NEW.MEXICO,0,Liberal,0,0
12/1/2004,NEW.MEXICO,0,Liberal,77,0
1/1/2005,NEW.MEXICO,0,Liberal,22,0
2/1/2005,NEW.MEXICO,0,Liberal,0,0
3/1/2005,NEW.MEXICO,0,Liberal,20,0
4/1/2005,NEW.MEXICO,0,Liberal,0,0
5/1/2005,NEW.MEXICO,0,Liberal,41,0
6/1/2005,NEW.MEXICO,1,Liberal,0,0
7/1/2005,NEW.MEXICO,0,Liberal,0,0
8/1/2005,NEW.MEXICO,0,Liberal,18,0
9/1/2005,NEW.MEXICO,2,Liberal,33,0
10/1/2005,NEW.MEXICO,0,Liberal,16,0
11/1/2005,NEW.MEXICO,0,Liberal,16,0
12/1/2005,NEW.MEXICO,0,Liberal,16,0
1/1/2006,NEW.MEXICO,0,Liberal,0,0
2/1/2006,NEW.MEXICO,0,Liberal,21,0
3/1/2006,NEW.MEXICO,0,Liberal,12,0
4/1/2006,NEW.MEXICO,3,Liberal,32,0
5/1/2006,NEW.MEXICO,0,Liberal,13,0
6/1/2006,NEW.MEXICO,0,Liberal,13,0
7/1/2006,NEW.MEXICO,0,Liberal,26,0
8/1/2006,NEW.MEXICO,11,Liberal,12,0
9/1/2006,NEW.MEXICO,0,Liberal,23,0
10/1/2006,NEW.MEXICO,0,Liberal,10,0
11/1/2006,NEW.MEXICO,0,Liberal,10,0
12/1/2006,NEW.MEXICO,0,Liberal,10,0
1/1/2007,NEW.MEXICO,0,Liberal,18,0
2/1/2007,NEW.MEXICO,0,Liberal,28,0
3/1/2007,NEW.MEXICO,0,Liberal,27,0
4/1/2007,NEW.MEXICO,0,Liberal,18,0
5/1/2007,NEW.MEXICO,1,Liberal,8,0
6/1/2007,NEW.MEXICO,0,Liberal,13,0
7/1/2007,NEW.MEXICO,1,Liberal,13,0
8/1/2007,NEW.MEXICO,1,Liberal,28,0
9/1/2007,NEW.MEXICO,2,Liberal,8,0
10/1/2007,NEW.MEXICO,0,Liberal,26,0
11/1/2007,NEW.MEXICO,0,Liberal,46,0
12/1/2007,NEW.MEXICO,0,Liberal,24,0
1/1/2008,NEW.MEXICO,0,Liberal,22,0
