"","X","Month","STATE","freq"
"4964",63,2009-08-01,"WEST.VIRGINIA",1
"4965",64,2009-12-01,"WEST.VIRGINIA",NA
"4966",65,2009-02-01,"WEST.VIRGINIA",NA
"4967",66,2009-01-01,"WEST.VIRGINIA",NA
"4968",67,2009-07-01,"WEST.VIRGINIA",1
"4969",68,2009-06-01,"WEST.VIRGINIA",1
"4970",69,2009-03-01,"WEST.VIRGINIA",NA
"4971",70,2009-05-01,"WEST.VIRGINIA",1
"4972",71,2009-11-01,"WEST.VIRGINIA",NA
"4973",72,2009-10-01,"WEST.VIRGINIA",NA
"4974",73,2009-09-01,"WEST.VIRGINIA",NA
"4975",74,2010-04-01,"WEST.VIRGINIA",NA
"4976",75,2010-08-01,"WEST.VIRGINIA",NA
"4977",76,2010-12-01,"WEST.VIRGINIA",2
"4978",77,2010-02-01,"WEST.VIRGINIA",3
"4979",78,2010-01-01,"WEST.VIRGINIA",3
"4980",79,2010-07-01,"WEST.VIRGINIA",2
"4981",80,2010-06-01,"WEST.VIRGINIA",1
"4982",81,2010-03-01,"WEST.VIRGINIA",2
"4983",82,2010-05-01,"WEST.VIRGINIA",NA
"4984",83,2010-11-01,"WEST.VIRGINIA",NA
"4985",84,2010-10-01,"WEST.VIRGINIA",NA
"4986",85,2010-09-01,"WEST.VIRGINIA",NA
"4987",86,2011-04-01,"WEST.VIRGINIA",8
"4988",87,2011-08-01,"WEST.VIRGINIA",1
"4989",88,2011-12-01,"WEST.VIRGINIA",NA
"4990",89,2011-02-01,"WEST.VIRGINIA",NA
"4991",90,2011-01-01,"WEST.VIRGINIA",1
"4992",91,2011-07-01,"WEST.VIRGINIA",9
"4993",92,2011-06-01,"WEST.VIRGINIA",1
"4994",93,2011-03-01,"WEST.VIRGINIA",2
"4995",94,2011-05-01,"WEST.VIRGINIA",1
"4996",95,2011-11-01,"WEST.VIRGINIA",4
"4997",96,2011-10-01,"WEST.VIRGINIA",NA
"4998",97,2011-09-01,"WEST.VIRGINIA",3
"4999",98,2012-04-01,"WEST.VIRGINIA",NA
"5000",99,2012-08-01,"WEST.VIRGINIA",NA
"5001",100,2012-12-01,"WEST.VIRGINIA",NA
"5002",101,2012-02-01,"WEST.VIRGINIA",3
"5003",102,2012-01-01,"WEST.VIRGINIA",NA
"5004",103,2012-07-01,"WEST.VIRGINIA",1
"5005",104,2012-06-01,"WEST.VIRGINIA",NA
"5006",105,2012-03-01,"WEST.VIRGINIA",1
"5007",106,2012-05-01,"WEST.VIRGINIA",2
"5008",107,2012-11-01,"WEST.VIRGINIA",NA
"5009",108,2012-10-01,"WEST.VIRGINIA",2
"5010",109,2012-09-01,"WEST.VIRGINIA",NA
"5011",110,2013-04-01,"WEST.VIRGINIA",1
"5012",111,2013-08-01,"WEST.VIRGINIA",8
"5013",112,2013-12-01,"WEST.VIRGINIA",NA
"5014",113,2013-02-01,"WEST.VIRGINIA",NA
"5015",114,2013-01-01,"WEST.VIRGINIA",2
"5016",115,2013-07-01,"WEST.VIRGINIA",2
"5017",116,2013-06-01,"WEST.VIRGINIA",1
"5018",117,2013-03-01,"WEST.VIRGINIA",NA
"5019",118,2013-05-01,"WEST.VIRGINIA",NA
"5020",119,2013-11-01,"WEST.VIRGINIA",NA
"5021",120,2013-10-01,"WEST.VIRGINIA",NA
"5022",121,2013-09-01,"WEST.VIRGINIA",1
"5023",122,2014-04-01,"WEST.VIRGINIA",NA
"5024",123,2014-08-01,"WEST.VIRGINIA",1
"5025",124,2014-12-01,"WEST.VIRGINIA",NA
"5026",125,2014-02-01,"WEST.VIRGINIA",1
"5027",126,2014-01-01,"WEST.VIRGINIA",NA
"5028",127,2014-07-01,"WEST.VIRGINIA",NA
"5029",128,2014-06-01,"WEST.VIRGINIA",2
"5030",129,2014-03-01,"WEST.VIRGINIA",NA
"5031",130,2014-05-01,"WEST.VIRGINIA",2
"5032",131,2014-11-01,"WEST.VIRGINIA",NA
"5033",132,2014-10-01,"WEST.VIRGINIA",NA
"5034",133,2014-09-01,"WEST.VIRGINIA",1
"5035",134,2015-04-01,"WEST.VIRGINIA",3
"5036",135,2015-08-01,"WEST.VIRGINIA",NA
"5037",136,2015-12-01,"WEST.VIRGINIA",1
"5038",137,2015-02-01,"WEST.VIRGINIA",NA
"5039",138,2015-01-01,"WEST.VIRGINIA",NA
"5040",139,2015-07-01,"WEST.VIRGINIA",5
"5041",140,2015-06-01,"WEST.VIRGINIA",1
"5042",141,2015-03-01,"WEST.VIRGINIA",3
"5043",142,2015-05-01,"WEST.VIRGINIA",NA
"5044",143,2015-11-01,"WEST.VIRGINIA",NA
"5045",144,2015-10-01,"WEST.VIRGINIA",NA
"5046",145,2015-09-01,"WEST.VIRGINIA",NA
"5047",146,2016-04-01,"WEST.VIRGINIA",NA
"5048",147,2016-08-01,"WEST.VIRGINIA",1
"5049",148,2016-12-01,"WEST.VIRGINIA",NA
"5050",149,2016-02-01,"WEST.VIRGINIA",NA
"5051",150,2016-01-01,"WEST.VIRGINIA",NA
"5052",151,2016-07-01,"WEST.VIRGINIA",1
"5053",152,2016-06-01,"WEST.VIRGINIA",3
"5054",153,2016-03-01,"WEST.VIRGINIA",NA
"5055",154,2016-05-01,"WEST.VIRGINIA",2
"5056",155,2016-11-01,"WEST.VIRGINIA",NA
"5057",156,2016-10-01,"WEST.VIRGINIA",NA
"5058",157,2016-09-01,"WEST.VIRGINIA",NA
"5059",158,2017-04-01,"WEST.VIRGINIA",NA
"5060",159,2017-08-01,"WEST.VIRGINIA",NA
"5061",160,2017-12-01,"WEST.VIRGINIA",NA
"5062",161,2017-02-01,"WEST.VIRGINIA",NA
"5063",162,2017-01-01,"WEST.VIRGINIA",1
"5064",163,2017-07-01,"WEST.VIRGINIA",8
"5065",164,2017-06-01,"WEST.VIRGINIA",1
"5066",165,2017-03-01,"WEST.VIRGINIA",1
"5067",166,2017-05-01,"WEST.VIRGINIA",3
"5068",167,2017-11-01,"WEST.VIRGINIA",NA
"5069",168,2017-10-01,"WEST.VIRGINIA",NA
"5070",169,2017-09-01,"WEST.VIRGINIA",NA
"5071",1,2004-04-01,"WISCONSIN",NA
"5072",2,2004-08-01,"WISCONSIN",NA
"5073",3,2004-12-01,"WISCONSIN",NA
"5074",4,2004-02-01,"WISCONSIN",NA
"5075",5,2004-01-01,"WISCONSIN",NA
"5076",6,2004-07-01,"WISCONSIN",NA
"5077",7,2004-06-01,"WISCONSIN",1
"5078",8,2004-03-01,"WISCONSIN",NA
"5079",9,2004-05-01,"WISCONSIN",1
"5080",10,2004-11-01,"WISCONSIN",NA
"5081",11,2004-10-01,"WISCONSIN",NA
"5082",12,2004-09-01,"WISCONSIN",NA
"5083",13,2005-04-01,"WISCONSIN",NA
"5084",14,2005-08-01,"WISCONSIN",6
"5085",15,2005-12-01,"WISCONSIN",NA
"5086",16,2005-02-01,"WISCONSIN",NA
"5087",17,2005-01-01,"WISCONSIN",1
"5088",18,2005-07-01,"WISCONSIN",4
"5089",19,2005-06-01,"WISCONSIN",NA
"5090",20,2005-03-01,"WISCONSIN",1
"5091",21,2005-05-01,"WISCONSIN",NA
"5092",22,NA,"WISCONSIN",NA
"5093",23,2005-11-01,"WISCONSIN",1
"5094",24,2005-10-01,"WISCONSIN",4
"5095",25,2005-09-01,"WISCONSIN",2
"5096",26,2006-04-01,"WISCONSIN",NA
"5097",27,2006-08-01,"WISCONSIN",3
"5098",28,2006-12-01,"WISCONSIN",2
"5099",29,2006-02-01,"WISCONSIN",1
"5100",30,2006-01-01,"WISCONSIN",NA
"5101",31,2006-07-01,"WISCONSIN",3
"5102",32,2006-06-01,"WISCONSIN",NA
"5103",33,2006-03-01,"WISCONSIN",NA
"5104",34,2006-05-01,"WISCONSIN",NA
"5105",35,2006-11-01,"WISCONSIN",NA
"5106",36,2006-10-01,"WISCONSIN",NA
"5107",37,2006-09-01,"WISCONSIN",2
"5108",38,2007-04-01,"WISCONSIN",NA
"5109",39,2007-08-01,"WISCONSIN",11
"5110",40,2007-12-01,"WISCONSIN",NA
"5111",41,2007-02-01,"WISCONSIN",4
"5112",42,2007-01-01,"WISCONSIN",2
"5113",43,2007-07-01,"WISCONSIN",3
"5114",44,2007-06-01,"WISCONSIN",NA
"5115",45,2007-03-01,"WISCONSIN",1
"5116",46,2007-05-01,"WISCONSIN",NA
"5117",47,2007-11-01,"WISCONSIN",NA
"5118",48,2007-10-01,"WISCONSIN",NA
"5119",49,2007-09-01,"WISCONSIN",1
"5120",50,2008-04-01,"WISCONSIN",3
"5121",51,2008-08-01,"WISCONSIN",NA
"5122",52,2008-12-01,"WISCONSIN",3
"5123",53,2008-02-01,"WISCONSIN",NA
"5124",54,2008-01-01,"WISCONSIN",NA
"5125",55,2008-07-01,"WISCONSIN",1
"5126",56,2008-06-01,"WISCONSIN",13
"5127",57,2008-03-01,"WISCONSIN",1
"5128",58,2008-05-01,"WISCONSIN",NA
"5129",59,2008-11-01,"WISCONSIN",3
"5130",60,2008-10-01,"WISCONSIN",1
"5131",61,2008-09-01,"WISCONSIN",1
"5132",62,2009-04-01,"WISCONSIN",NA
"5133",63,2009-08-01,"WISCONSIN",6
"5134",64,2009-12-01,"WISCONSIN",1
"5135",65,2009-02-01,"WISCONSIN",2
"5136",66,2009-01-01,"WISCONSIN",2
"5137",67,2009-07-01,"WISCONSIN",1
"5138",68,2009-06-01,"WISCONSIN",3
"5139",69,2009-03-01,"WISCONSIN",2
"5140",70,2009-05-01,"WISCONSIN",NA
"5141",71,2009-11-01,"WISCONSIN",1
"5142",72,2009-10-01,"WISCONSIN",2
"5143",73,2009-09-01,"WISCONSIN",2
"5144",74,2010-04-01,"WISCONSIN",1
"5145",75,2010-08-01,"WISCONSIN",9
"5146",76,2010-12-01,"WISCONSIN",2
"5147",77,2010-02-01,"WISCONSIN",NA
"5148",78,2010-01-01,"WISCONSIN",1
"5149",79,2010-07-01,"WISCONSIN",7
"5150",80,2010-06-01,"WISCONSIN",2
"5151",81,2010-03-01,"WISCONSIN",NA
"5152",82,2010-05-01,"WISCONSIN",1
"5153",83,2010-11-01,"WISCONSIN",NA
"5154",84,2010-10-01,"WISCONSIN",NA
"5155",85,2010-09-01,"WISCONSIN",8
"5156",86,2011-04-01,"WISCONSIN",NA
"5157",87,2011-08-01,"WISCONSIN",NA
"5158",88,2011-12-01,"WISCONSIN",NA
"5159",89,2011-02-01,"WISCONSIN",5
"5160",90,2011-01-01,"WISCONSIN",NA
"5161",91,2011-07-01,"WISCONSIN",7
"5162",92,2011-06-01,"WISCONSIN",1
"5163",93,2011-03-01,"WISCONSIN",1
"5164",94,2011-05-01,"WISCONSIN",NA
"5165",95,2011-11-01,"WISCONSIN",NA
"5166",96,2011-10-01,"WISCONSIN",NA
"5167",97,2011-09-01,"WISCONSIN",NA
"5168",98,2012-04-01,"WISCONSIN",NA
"5169",99,2012-08-01,"WISCONSIN",4
"5170",100,2012-12-01,"WISCONSIN",1
"5171",101,2012-02-01,"WISCONSIN",NA
"5172",102,2012-01-01,"WISCONSIN",NA
"5173",103,2012-07-01,"WISCONSIN",19
"5174",104,2012-06-01,"WISCONSIN",6
"5175",105,2012-03-01,"WISCONSIN",NA
"5176",106,2012-05-01,"WISCONSIN",1
"5177",107,2012-11-01,"WISCONSIN",3
"5178",108,2012-10-01,"WISCONSIN",2
"5179",109,2012-09-01,"WISCONSIN",5
"5180",110,2013-04-01,"WISCONSIN",4
"5181",111,2013-08-01,"WISCONSIN",4
"5182",112,2013-12-01,"WISCONSIN",NA
"5183",113,2013-02-01,"WISCONSIN",NA
"5184",114,2013-01-01,"WISCONSIN",1
"5185",115,2013-07-01,"WISCONSIN",3
"5186",116,2013-06-01,"WISCONSIN",3
"5187",117,2013-03-01,"WISCONSIN",2
"5188",118,2013-05-01,"WISCONSIN",1
"5189",119,2013-11-01,"WISCONSIN",1
"5190",120,2013-10-01,"WISCONSIN",2
"5191",121,2013-09-01,"WISCONSIN",1
"5192",122,2014-04-01,"WISCONSIN",2
"5193",123,2014-08-01,"WISCONSIN",NA
"5194",124,2014-12-01,"WISCONSIN",NA
"5195",125,2014-02-01,"WISCONSIN",NA
"5196",126,2014-01-01,"WISCONSIN",3
"5197",127,2014-07-01,"WISCONSIN",2
"5198",128,2014-06-01,"WISCONSIN",7
"5199",129,2014-03-01,"WISCONSIN",1
"5200",130,2014-05-01,"WISCONSIN",1
"5201",131,2014-11-01,"WISCONSIN",NA
"5202",132,2014-10-01,"WISCONSIN",NA
"5203",133,2014-09-01,"WISCONSIN",1
"5204",134,2015-04-01,"WISCONSIN",1
"5205",135,2015-08-01,"WISCONSIN",NA
"5206",136,2015-12-01,"WISCONSIN",1
"5207",137,2015-02-01,"WISCONSIN",NA
"5208",138,2015-01-01,"WISCONSIN",NA
"5209",139,2015-07-01,"WISCONSIN",2
"5210",140,2015-06-01,"WISCONSIN",1
"5211",141,2015-03-01,"WISCONSIN",NA
"5212",142,2015-05-01,"WISCONSIN",NA
"5213",143,2015-11-01,"WISCONSIN",NA
"5214",144,2015-10-01,"WISCONSIN",NA
"5215",145,2015-09-01,"WISCONSIN",5
"5216",146,2016-04-01,"WISCONSIN",NA
"5217",147,2016-08-01,"WISCONSIN",6
"5218",148,2016-12-01,"WISCONSIN",NA
"5219",149,2016-02-01,"WISCONSIN",NA
"5220",150,2016-01-01,"WISCONSIN",NA
"5221",151,2016-07-01,"WISCONSIN",12
"5222",152,2016-06-01,"WISCONSIN",NA
"5223",153,2016-03-01,"WISCONSIN",1
"5224",154,2016-05-01,"WISCONSIN",1
"5225",155,2016-11-01,"WISCONSIN",NA
"5226",156,2016-10-01,"WISCONSIN",1
"5227",157,2016-09-01,"WISCONSIN",7
"5228",158,2017-04-01,"WISCONSIN",NA
"5229",159,2017-08-01,"WISCONSIN",1
"5230",160,2017-12-01,"WISCONSIN",NA
"5231",161,2017-02-01,"WISCONSIN",NA
"5232",162,2017-01-01,"WISCONSIN",NA
"5233",163,2017-07-01,"WISCONSIN",7
"5234",164,2017-06-01,"WISCONSIN",3
"5235",165,2017-03-01,"WISCONSIN",NA
"5236",166,2017-05-01,"WISCONSIN",NA
"5237",167,2017-11-01,"WISCONSIN",NA
"5238",168,2017-10-01,"WISCONSIN",NA
"5239",169,2017-09-01,"WISCONSIN",NA
"5240",1,2004-04-01,"ALASKA",NA
"5241",2,2004-08-01,"ALASKA",NA
"5242",3,2004-12-01,"ALASKA",NA
"5243",4,2004-02-01,"ALASKA",NA
"5244",5,2004-01-01,"ALASKA",NA
"5245",6,2004-07-01,"ALASKA",NA
"5246",7,2004-06-01,"ALASKA",NA
"5247",8,2004-03-01,"ALASKA",NA
"5248",9,2004-05-01,"ALASKA",NA
"5249",10,2004-11-01,"ALASKA",NA
"5250",11,2004-10-01,"ALASKA",NA
"5251",12,2004-09-01,"ALASKA",NA
"5252",13,2005-04-01,"ALASKA",NA
"5253",14,2005-08-01,"ALASKA",NA
"5254",15,2005-12-01,"ALASKA",NA
"5255",16,2005-02-01,"ALASKA",NA
"5256",17,2005-01-01,"ALASKA",1
"5257",18,2005-07-01,"ALASKA",NA
"5258",19,2005-06-01,"ALASKA",NA
"5259",20,2005-03-01,"ALASKA",3
"5260",21,2005-05-01,"ALASKA",1
"5261",22,NA,"ALASKA",NA
"5262",23,2005-11-01,"ALASKA",2
"5263",24,2005-10-01,"ALASKA",NA
"5264",25,2005-09-01,"ALASKA",1
"5265",26,2006-04-01,"ALASKA",2
"5266",27,2006-08-01,"ALASKA",1
"5267",28,2006-12-01,"ALASKA",3
"5268",29,2006-02-01,"ALASKA",NA
"5269",30,2006-01-01,"ALASKA",1
"5270",31,2006-07-01,"ALASKA",NA
"5271",32,2006-06-01,"ALASKA",NA
"5272",33,2006-03-01,"ALASKA",2
"5273",34,2006-05-01,"ALASKA",1
"5274",35,2006-11-01,"ALASKA",1
"5275",36,2006-10-01,"ALASKA",1
"5276",37,2006-09-01,"ALASKA",NA
"5277",38,2007-04-01,"ALASKA",NA
"5278",39,2007-08-01,"ALASKA",NA
"5279",40,2007-12-01,"ALASKA",1
"5280",41,2007-02-01,"ALASKA",1
"5281",42,2007-01-01,"ALASKA",4
"5282",43,2007-07-01,"ALASKA",NA
"5283",44,2007-06-01,"ALASKA",NA
"5284",45,2007-03-01,"ALASKA",1
"5285",46,2007-05-01,"ALASKA",NA
"5286",47,2007-11-01,"ALASKA",1
"5287",48,2007-10-01,"ALASKA",NA
"5288",49,2007-09-01,"ALASKA",NA
"5289",50,2008-04-01,"ALASKA",NA
"5290",51,2008-08-01,"ALASKA",1
"5291",52,2008-12-01,"ALASKA",2
"5292",53,2008-02-01,"ALASKA",3
"5293",54,2008-01-01,"ALASKA",4
"5294",55,2008-07-01,"ALASKA",1
"5295",56,2008-06-01,"ALASKA",NA
"5296",57,2008-03-01,"ALASKA",3
"5297",58,2008-05-01,"ALASKA",NA
"5298",59,2008-11-01,"ALASKA",NA
"5299",60,2008-10-01,"ALASKA",NA
"5300",61,2008-09-01,"ALASKA",NA
"5301",62,2009-04-01,"ALASKA",2
"5302",63,2009-08-01,"ALASKA",NA
"5303",64,2009-12-01,"ALASKA",1
"5304",65,2009-02-01,"ALASKA",7
"5305",66,2009-01-01,"ALASKA",2
"5306",67,2009-07-01,"ALASKA",NA
"5307",68,2009-06-01,"ALASKA",NA
"5308",69,2009-03-01,"ALASKA",1
"5309",70,2009-05-01,"ALASKA",2
"5310",71,2009-11-01,"ALASKA",1
"5311",72,2009-10-01,"ALASKA",NA
"5312",73,2009-09-01,"ALASKA",NA
"5313",74,2010-04-01,"ALASKA",1
"5314",75,2010-08-01,"ALASKA",NA
"5315",76,2010-12-01,"ALASKA",2
"5316",77,2010-02-01,"ALASKA",2
"5317",78,2010-01-01,"ALASKA",1
"5318",79,2010-07-01,"ALASKA",NA
"5319",80,2010-06-01,"ALASKA",NA
"5320",81,2010-03-01,"ALASKA",4
"5321",82,2010-05-01,"ALASKA",NA
"5322",83,2010-11-01,"ALASKA",1
"5323",84,2010-10-01,"ALASKA",NA
"5324",85,2010-09-01,"ALASKA",NA
"5325",86,2011-04-01,"ALASKA",3
"5326",87,2011-08-01,"ALASKA",NA
"5327",88,2011-12-01,"ALASKA",4
"5328",89,2011-02-01,"ALASKA",5
"5329",90,2011-01-01,"ALASKA",2
"5330",91,2011-07-01,"ALASKA",1
"5331",92,2011-06-01,"ALASKA",NA
"5332",93,2011-03-01,"ALASKA",NA
"5333",94,2011-05-01,"ALASKA",NA
"5334",95,2011-11-01,"ALASKA",2
"5335",96,2011-10-01,"ALASKA",NA
"5336",97,2011-09-01,"ALASKA",NA
"5337",98,2012-04-01,"ALASKA",2
"5338",99,2012-08-01,"ALASKA",NA
"5339",100,2012-12-01,"ALASKA",1
"5340",101,2012-02-01,"ALASKA",7
"5341",102,2012-01-01,"ALASKA",4
"5342",103,2012-07-01,"ALASKA",NA
"5343",104,2012-06-01,"ALASKA",1
"5344",105,2012-03-01,"ALASKA",1
"5345",106,2012-05-01,"ALASKA",NA
"5346",107,2012-11-01,"ALASKA",1
"5347",108,2012-10-01,"ALASKA",NA
"5348",109,2012-09-01,"ALASKA",2
"5349",110,2013-04-01,"ALASKA",NA
"5350",111,2013-08-01,"ALASKA",NA
"5351",112,2013-12-01,"ALASKA",NA
"5352",113,2013-02-01,"ALASKA",NA
"5353",114,2013-01-01,"ALASKA",1
"5354",115,2013-07-01,"ALASKA",NA
"5355",116,2013-06-01,"ALASKA",NA
"5356",117,2013-03-01,"ALASKA",NA
"5357",118,2013-05-01,"ALASKA",1
"5358",119,2013-11-01,"ALASKA",NA
"5359",120,2013-10-01,"ALASKA",NA
"5360",121,2013-09-01,"ALASKA",NA
"5361",122,2014-04-01,"ALASKA",2
"5362",123,2014-08-01,"ALASKA",1
"5363",124,2014-12-01,"ALASKA",NA
"5364",125,2014-02-01,"ALASKA",1
"5365",126,2014-01-01,"ALASKA",2
"5366",127,2014-07-01,"ALASKA",2
"5367",128,2014-06-01,"ALASKA",1
"5368",129,2014-03-01,"ALASKA",NA
"5369",130,2014-05-01,"ALASKA",NA
"5370",131,2014-11-01,"ALASKA",NA
"5371",132,2014-10-01,"ALASKA",NA
"5372",133,2014-09-01,"ALASKA",NA
"5373",134,2015-04-01,"ALASKA",NA
"5374",135,2015-08-01,"ALASKA",1
"5375",136,2015-12-01,"ALASKA",1
"5376",137,2015-02-01,"ALASKA",NA
"5377",138,2015-01-01,"ALASKA",NA
"5378",139,2015-07-01,"ALASKA",NA
"5379",140,2015-06-01,"ALASKA",NA
"5380",141,2015-03-01,"ALASKA",2
"5381",142,2015-05-01,"ALASKA",NA
"5382",143,2015-11-01,"ALASKA",1
"5383",144,2015-10-01,"ALASKA",NA
"5384",145,2015-09-01,"ALASKA",NA
"5385",146,2016-04-01,"ALASKA",NA
"5386",147,2016-08-01,"ALASKA",NA
"5387",148,2016-12-01,"ALASKA",NA
"5388",149,2016-02-01,"ALASKA",1
"5389",150,2016-01-01,"ALASKA",1
"5390",151,2016-07-01,"ALASKA",1
"5391",152,2016-06-01,"ALASKA",NA
"5392",153,2016-03-01,"ALASKA",NA
"5393",154,2016-05-01,"ALASKA",NA
"5394",155,2016-11-01,"ALASKA",NA
"5395",156,2016-10-01,"ALASKA",NA
"5396",157,2016-09-01,"ALASKA",1
"5397",158,2017-04-01,"ALASKA",1
"5398",159,2017-08-01,"ALASKA",NA
"5399",160,2017-12-01,"ALASKA",NA
"5400",161,2017-02-01,"ALASKA",4
"5401",162,2017-01-01,"ALASKA",1
"5402",163,2017-07-01,"ALASKA",NA
"5403",164,2017-06-01,"ALASKA",NA
"5404",165,2017-03-01,"ALASKA",NA
"5405",166,2017-05-01,"ALASKA",NA
"5406",167,2017-11-01,"ALASKA",NA
"5407",168,2017-10-01,"ALASKA",NA
"5408",169,2017-09-01,"ALASKA",1
"5409",1,2004-04-01,"DELAWARE",NA
"5410",2,2004-08-01,"DELAWARE",NA
"5411",3,2004-12-01,"DELAWARE",NA
"5412",4,2004-02-01,"DELAWARE",NA
"5413",5,2004-01-01,"DELAWARE",NA
"5414",6,2004-07-01,"DELAWARE",NA
"5415",7,2004-06-01,"DELAWARE",NA
"5416",8,2004-03-01,"DELAWARE",NA
"5417",9,2004-05-01,"DELAWARE",NA
"5418",10,2004-11-01,"DELAWARE",NA
"5419",11,2004-10-01,"DELAWARE",NA
"5420",12,2004-09-01,"DELAWARE",NA
"5421",13,2005-04-01,"DELAWARE",NA
"5422",14,2005-08-01,"DELAWARE",2
"5423",15,2005-12-01,"DELAWARE",1
"5424",16,2005-02-01,"DELAWARE",NA
"5425",17,2005-01-01,"DELAWARE",1
"5426",18,2005-07-01,"DELAWARE",2
"5427",19,2005-06-01,"DELAWARE",NA
"5428",20,2005-03-01,"DELAWARE",NA
"5429",21,2005-05-01,"DELAWARE",NA
"5430",22,NA,"DELAWARE",NA
"5431",23,2005-11-01,"DELAWARE",NA
"5432",24,2005-10-01,"DELAWARE",NA
"5433",25,2005-09-01,"DELAWARE",NA
"5434",26,2006-04-01,"DELAWARE",NA
"5435",27,2006-08-01,"DELAWARE",NA
"5436",28,2006-12-01,"DELAWARE",NA
"5437",29,2006-02-01,"DELAWARE",NA
"5438",30,2006-01-01,"DELAWARE",NA
"5439",31,2006-07-01,"DELAWARE",1
"5440",32,2006-06-01,"DELAWARE",1
"5441",33,2006-03-01,"DELAWARE",NA
"5442",34,2006-05-01,"DELAWARE",NA
"5443",35,2006-11-01,"DELAWARE",NA
"5444",36,2006-10-01,"DELAWARE",NA
"5445",37,2006-09-01,"DELAWARE",1
"5446",38,2007-04-01,"DELAWARE",1
"5447",39,2007-08-01,"DELAWARE",NA
"5448",40,2007-12-01,"DELAWARE",NA
"5449",41,2007-02-01,"DELAWARE",NA
"5450",42,2007-01-01,"DELAWARE",NA
"5451",43,2007-07-01,"DELAWARE",2
"5452",44,2007-06-01,"DELAWARE",NA
"5453",45,2007-03-01,"DELAWARE",NA
"5454",46,2007-05-01,"DELAWARE",NA
"5455",47,2007-11-01,"DELAWARE",1
"5456",48,2007-10-01,"DELAWARE",NA
"5457",49,2007-09-01,"DELAWARE",1
"5458",50,2008-04-01,"DELAWARE",NA
"5459",51,2008-08-01,"DELAWARE",1
"5460",52,2008-12-01,"DELAWARE",NA
"5461",53,2008-02-01,"DELAWARE",1
"5462",54,2008-01-01,"DELAWARE",NA
"5463",55,2008-07-01,"DELAWARE",1
"5464",56,2008-06-01,"DELAWARE",NA
"5465",57,2008-03-01,"DELAWARE",NA
"5466",58,2008-05-01,"DELAWARE",NA
"5467",59,2008-11-01,"DELAWARE",NA
"5468",60,2008-10-01,"DELAWARE",1
"5469",61,2008-09-01,"DELAWARE",2
"5470",62,2009-04-01,"DELAWARE",NA
"5471",63,2009-08-01,"DELAWARE",1
"5472",64,2009-12-01,"DELAWARE",1
"5473",65,2009-02-01,"DELAWARE",NA
"5474",66,2009-01-01,"DELAWARE",NA
"5475",67,2009-07-01,"DELAWARE",NA
"5476",68,2009-06-01,"DELAWARE",NA
"5477",69,2009-03-01,"DELAWARE",NA
"5478",70,2009-05-01,"DELAWARE",NA
"5479",71,2009-11-01,"DELAWARE",NA
"5480",72,2009-10-01,"DELAWARE",NA
"5481",73,2009-09-01,"DELAWARE",NA
"5482",74,2010-04-01,"DELAWARE",NA
"5483",75,2010-08-01,"DELAWARE",NA
"5484",76,2010-12-01,"DELAWARE",NA
"5485",77,2010-02-01,"DELAWARE",NA
"5486",78,2010-01-01,"DELAWARE",NA
"5487",79,2010-07-01,"DELAWARE",NA
"5488",80,2010-06-01,"DELAWARE",2
"5489",81,2010-03-01,"DELAWARE",1
"5490",82,2010-05-01,"DELAWARE",NA
"5491",83,2010-11-01,"DELAWARE",NA
"5492",84,2010-10-01,"DELAWARE",NA
"5493",85,2010-09-01,"DELAWARE",NA
"5494",86,2011-04-01,"DELAWARE",NA
"5495",87,2011-08-01,"DELAWARE",4
"5496",88,2011-12-01,"DELAWARE",NA
"5497",89,2011-02-01,"DELAWARE",NA
"5498",90,2011-01-01,"DELAWARE",NA
"5499",91,2011-07-01,"DELAWARE",2
"5500",92,2011-06-01,"DELAWARE",NA
"5501",93,2011-03-01,"DELAWARE",NA
"5502",94,2011-05-01,"DELAWARE",NA
"5503",95,2011-11-01,"DELAWARE",NA
"5504",96,2011-10-01,"DELAWARE",NA
"5505",97,2011-09-01,"DELAWARE",NA
"5506",98,2012-04-01,"DELAWARE",NA
"5507",99,2012-08-01,"DELAWARE",1
"5508",100,2012-12-01,"DELAWARE",NA
"5509",101,2012-02-01,"DELAWARE",NA
"5510",102,2012-01-01,"DELAWARE",NA
"5511",103,2012-07-01,"DELAWARE",2
"5512",104,2012-06-01,"DELAWARE",1
"5513",105,2012-03-01,"DELAWARE",NA
"5514",106,2012-05-01,"DELAWARE",NA
"5515",107,2012-11-01,"DELAWARE",NA
"5516",108,2012-10-01,"DELAWARE",1
"5517",109,2012-09-01,"DELAWARE",1
"5518",110,2013-04-01,"DELAWARE",NA
"5519",111,2013-08-01,"DELAWARE",2
"5520",112,2013-12-01,"DELAWARE",NA
"5521",113,2013-02-01,"DELAWARE",NA
"5522",114,2013-01-01,"DELAWARE",NA
"5523",115,2013-07-01,"DELAWARE",NA
"5524",116,2013-06-01,"DELAWARE",2
"5525",117,2013-03-01,"DELAWARE",NA
"5526",118,2013-05-01,"DELAWARE",NA
"5527",119,2013-11-01,"DELAWARE",NA
"5528",120,2013-10-01,"DELAWARE",NA
"5529",121,2013-09-01,"DELAWARE",NA
"5530",122,2014-04-01,"DELAWARE",NA
"5531",123,2014-08-01,"DELAWARE",NA
"5532",124,2014-12-01,"DELAWARE",NA
"5533",125,2014-02-01,"DELAWARE",NA
